날짜,멤버 이름,멤버 종족,멤버 티어,상대,상대 종족,상대 티어,맵,결과,구분,구분2,month
2025-01-12,찌킹,저그,5티어,강덕구,테란,5티어,라데온,승,스폰(단판),스폰,1
2025-01-12,규리야,테란,5티어,슬아,저그,4티어,데자뷰,승,스폰(3/2) #1,스폰,1
2025-01-12,규리야,테란,5티어,슬아,저그,4티어,폴리포이드,승,스폰(3/2) #2,스폰,1
2025-01-12,규리야,테란,5티어,연애인,프로토스,5티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-12,팥순,프로토스,6티어,최세상,테란,6티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-12,팥순,프로토스,6티어,귀요민정,저그,6티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-12,팥순,프로토스,6티어,비재희,저그,6티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-12,팥순,프로토스,6티어,비재희,저그,6티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-12,팥순,프로토스,6티어,비재희,저그,6티어,데자뷰,패,스폰(3/2) #3,스폰,1
2025-01-12,또해영,저그,8티어,엘퀸,테란,8티어,라데온,승,CK,대회,1
2025-01-12,또해영,저그,8티어,바미,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-12,또해영,저그,8티어,효짱,프로토스,7티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-12,또해영,저그,8티어,효짱,프로토스,7티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-12,또해영,저그,8티어,효짱,프로토스,7티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-13,김뽀뇨,프로토스,3티어,소심,테란,3티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-13,늑대채린,저그,4티어,뚜미언니,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-13,늑대채린,저그,4티어,뚜미언니,테란,4티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-13,늑대채린,저그,4티어,뚜미언니,테란,4티어,폴리포이드,패,스폰(3/2) #3,스폰,1
2025-01-13,늑대채린,저그,4티어,지두두,테란,3티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-13,늑대채린,저그,4티어,지두두,테란,3티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-13,늑대채린,저그,4티어,지두두,테란,3티어,데자뷰,패,스폰(3/2) #3,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,데자뷰,승,스폰(3/2) #3,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-13,찌킹,저그,5티어,태영,테란,5티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-13,내가먼지,테란,7티어,빵미유,저그,7티어,라데온,승,스폰(단판),스폰,1
2025-01-13,또해영,저그,8티어,빵지니,테란,8티어,라데온,승,스폰(단판),스폰,1
2025-01-13,또해영,저그,8티어,밥새,테란,8티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-13,또해영,저그,8티어,밥새,테란,8티어,폴리포이드,승,스폰(3/2) #2,스폰,1
2025-01-13,또해영,저그,8티어,빵지니,테란,8티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-13,또해영,저그,8티어,짱다,프로토스,7티어,라데온,패,스폰(단판),스폰,1
2025-01-13,또해영,저그,8티어,짱다,프로토스,7티어,라데온,패,스폰(단판),스폰,1
2025-01-13,또해영,저그,8티어,짱다,프로토스,7티어,라데온,패,스폰(단판),스폰,1
2025-01-14,슬돌이,프로토스,3티어,지두두,테란,3티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-14,김뽀뇨,프로토스,3티어,나예리,테란,3티어,데자뷰,승,스폰(3/2) #1,스폰,1
2025-01-14,김뽀뇨,프로토스,3티어,나예리,테란,3티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-14,김뽀뇨,프로토스,3티어,나예리,테란,3티어,라데온,승,스폰(3/2) #3,스폰,1
2025-01-14,김뽀뇨,프로토스,3티어,소심,테란,3티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-14,김뽀뇨,프로토스,3티어,소심,테란,3티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-14,늑대채린,저그,4티어,하리,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-14,늑대채린,저그,4티어,하리,프로토스,4티어,도미네이터,승,스폰(3/2) #2,스폰,1
2025-01-14,늑대채린,저그,4티어,나예리,테란,3티어,데자뷰,패,스폰(3/2) #1,스폰,1
2025-01-14,늑대채린,저그,4티어,나예리,테란,3티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-14,늑대채린,저그,4티어,뚜미언니,테란,4티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-14,찌킹,저그,5티어,링고,프로토스,5티어,폴리포이드,승,CK,대회,1
2025-01-14,찌킹,저그,5티어,연수,테란,6티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-14,찌킹,저그,5티어,연수,테란,6티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-14,찌킹,저그,5티어,태영,테란,5티어,데자뷰,패,CK,대회,1
2025-01-14,구루미,저그,5티어,연수,테란,6티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-14,구루미,저그,5티어,연수,테란,6티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-14,구루미,저그,5티어,강덕구,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-14,구루미,저그,5티어,강덕구,테란,5티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-14,규리야,테란,5티어,뿌리,프로토스,5티어,폴리포이드,승,CK,대회,1
2025-01-14,규리야,테란,5티어,뿌리,프로토스,5티어,라데온,승,CK,대회,1
2025-01-14,규리야,테란,5티어,뿌리,프로토스,5티어,라데온,패,CK,대회,1
2025-01-14,규리야,테란,5티어,뿌리,프로토스,5티어,데자뷰,승,CK,대회,1
2025-01-14,팥순,프로토스,6티어,비재희,저그,6티어,라데온,승,스폰(3/2) #1,스폰,1
2025-01-14,팥순,프로토스,6티어,비재희,저그,6티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-14,팥순,프로토스,6티어,비재희,저그,6티어,라데온,패,스폰(3/2) #1,스폰,1
2025-01-14,팥순,프로토스,6티어,비재희,저그,6티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-14,팥순,프로토스,6티어,비재희,저그,6티어,라데온,패,스폰(단판),스폰,1
2025-01-15,슬돌이,프로토스,3티어,이유란,저그,3티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-15,슬돌이,프로토스,3티어,이유란,저그,3티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-15,슬돌이,프로토스,3티어,이유란,저그,3티어,데자뷰,패,스폰(3/2) #3,스폰,1
2025-01-15,김뽀뇨,프로토스,3티어,나예리,테란,3티어,라데온,패,스폰(단판),스폰,1
2025-01-15,김뽀뇨,프로토스,3티어,나도현,테란,2티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-15,찌킹,저그,5티어,주서리,프로토스,5티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-15,찌킹,저그,5티어,주서리,프로토스,5티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-15,내가먼지,테란,7티어,임조이,저그,7티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-15,내가먼지,테란,7티어,임조이,저그,7티어,라데온,패,스폰(3/2) #1,스폰,1
2025-01-15,내가먼지,테란,7티어,임조이,저그,7티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-15,또해영,저그,8티어,히추,테란,8티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-15,또해영,저그,8티어,메옹이,테란,7티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-15,또해영,저그,8티어,김말랑,테란,8티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-15,또해영,저그,8티어,김말랑,테란,8티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-16,찌킹,저그,5티어,강덕구,테란,5티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-16,찌킹,저그,5티어,주서리,프로토스,5티어,데자뷰,승,CK,대회,1
2025-01-16,찌킹,저그,5티어,연애인,프로토스,5티어,폴리포이드,패,CK,대회,1
2025-01-16,찌킹,저그,5티어,주서리,프로토스,5티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-16,또해영,저그,8티어,윤진,프로토스,8티어,라데온,승,스폰(단판),스폰,1
2025-01-16,또해영,저그,8티어,효짱,프로토스,7티어,라데온,승,스폰(단판),스폰,1
2025-01-16,또해영,저그,8티어,하이현,테란,8티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-16,또해영,저그,8티어,하이현,테란,8티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-17,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,폴리포이드,패,CK,대회,1
2025-01-17,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,도미네이터,패,CK,대회,1
2025-01-17,찌킹,저그,5티어,주서리,프로토스,5티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-17,팥순,프로토스,6티어,비재희,저그,6티어,라데온,승,스폰(3/2) #1,스폰,1
2025-01-17,팥순,프로토스,6티어,비재희,저그,6티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-17,팥순,프로토스,6티어,비재희,저그,6티어,데자뷰,패,스폰(3/2) #3,스폰,1
2025-01-17,팥순,프로토스,6티어,비재희,저그,6티어,데자뷰,패,스폰(단판),스폰,1
2025-01-17,내가먼지,테란,7티어,진유성,프로토스,7티어,폴리포이드,승,개인대회,대회,1
2025-01-17,내가먼지,테란,7티어,빵미유,저그,7티어,라데온,승,개인대회,대회,1
2025-01-17,내가먼지,테란,7티어,하루묭,프로토스,8티어,폴리포이드,승,개인대회,대회,1
2025-01-17,내가먼지,테란,7티어,하루묭,프로토스,8티어,라데온,승,개인대회,대회,1
2025-01-17,내가먼지,테란,7티어,김채이,프로토스,7티어,라데온,패,개인대회,대회,1
2025-01-17,내가먼지,테란,7티어,김채이,프로토스,7티어,라데온,패,개인대회,대회,1
2025-01-17,또해영,저그,8티어,다우미,프로토스,7티어,폴리포이드,승,이벤트,대회,1
2025-01-17,또해영,저그,8티어,핑핑,저그,8티어,라데온,패,이벤트,대회,1
2025-01-18,김뽀뇨,프로토스,3티어,히엉,테란,3티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,히엉,테란,3티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,야리,저그,3티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,야리,저그,3티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,야리,저그,3티어,라데온,승,스폰(3/2) #3,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,모꿀몬,테란,3티어,라데온,패,스폰(3/2) #1,스폰,1
2025-01-18,김뽀뇨,프로토스,3티어,모꿀몬,테란,3티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-18,찌킹,저그,5티어,비재희,저그,6티어,폴리포이드,승,CK,대회,1
2025-01-18,찌킹,저그,5티어,지방시,프로토스,5티어,버미어,승,CK,대회,1
2025-01-18,찌킹,저그,5티어,뽀누나,테란,5티어,라데온,승,CK,대회,1
2025-01-18,찌킹,저그,5티어,규리야,테란,5티어,폴리포이드,패,CK,대회,1
2025-01-18,찌킹,저그,5티어,규리야,테란,5티어,버미어,패,CK,대회,1
2025-01-18,규리야,테란,5티어,연애인,프로토스,5티어,폴리포이드,승,CK,대회,1
2025-01-18,규리야,테란,5티어,임밍지,프로토스,5티어,버미어,승,CK,대회,1
2025-01-18,규리야,테란,5티어,찌킹,저그,5티어,폴리포이드,승,CK,대회,1
2025-01-18,규리야,테란,5티어,찌킹,저그,5티어,버미어,승,CK,대회,1
2025-01-18,규리야,테란,5티어,키링,프로토스,6티어,라데온,승,CK,대회,1
2025-01-18,팥순,프로토스,6티어,키링,프로토스,6티어,폴리포이드,패,CK,대회,1
2025-01-19,슬돌이,프로토스,3티어,구보라,프로토스,3티어,데자뷰,승,스폰(3/2) #1,스폰,1
2025-01-19,슬돌이,프로토스,3티어,구보라,프로토스,3티어,도미네이터,승,스폰(3/2) #2,스폰,1
2025-01-19,슬돌이,프로토스,3티어,구보라,프로토스,3티어,도미네이터,승,스폰(단판),스폰,1
2025-01-19,찌킹,저그,5티어,규리야,테란,5티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-19,찌킹,저그,5티어,규리야,테란,5티어,버미어,승,스폰(3/2) #2,스폰,1
2025-01-19,찌킹,저그,5티어,연수,테란,6티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-19,찌킹,저그,5티어,연수,테란,6티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-19,규리야,테란,5티어,찌킹,저그,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-19,규리야,테란,5티어,찌킹,저그,5티어,버미어,패,스폰(3/2) #2,스폰,1
2025-01-20,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,데자뷰,패,스폰(3/2) #1,스폰,1
2025-01-20,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-20,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-20,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-20,슬돌이,프로토스,3티어,모꿀몬,테란,3티어,데자뷰,패,스폰(3/2) #3,스폰,1
2025-01-20,찌킹,저그,5티어,연수,테란,6티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-20,찌킹,저그,5티어,강덕구,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-20,찌킹,저그,5티어,강덕구,테란,5티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-20,내가먼지,테란,7티어,모리,테란,7티어,폴리포이드,패,CK,대회,1
2025-01-20,내가먼지,테란,7티어,빵미유,저그,7티어,라데온,패,CK,대회,1
2025-01-21,슬돌이,프로토스,3티어,뚜미언니,테란,4티어,데자뷰,패,CK,대회,1
2025-01-21,슬돌이,프로토스,3티어,박듀듀,프로토스,3티어,폴리포이드,승,CK,대회,1
2025-01-21,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,패,스폰(단판),스폰,1
2025-01-21,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,승,스폰(단판),스폰,1
2025-01-21,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,승,스폰(단판),스폰,1
2025-01-21,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,승,스폰(단판),스폰,1
2025-01-21,김뽀뇨,프로토스,3티어,이유란,저그,3티어,데자뷰,패,스폰(단판),스폰,1
2025-01-21,김뽀뇨,프로토스,3티어,야리,저그,3티어,버미어,패,CK,대회,1
2025-01-21,늑대채린,저그,4티어,뚜밥,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-21,늑대채린,저그,4티어,뚜밥,테란,4티어,데자뷰,패,스폰(3/2) #2,스폰,1
2025-01-21,늑대채린,저그,4티어,뚜밥,테란,4티어,라데온,승,스폰(3/2) #3,스폰,1
2025-01-21,늑대채린,저그,4티어,뚜밥,테란,4티어,라데온,패,스폰(단판),스폰,1
2025-01-21,늑대채린,저그,4티어,뚜밥,테란,4티어,데자뷰,패,스폰(단판),스폰,1
2025-01-21,늑대채린,저그,4티어,라미,저그,4티어,폴리포이드,승,CK,대회,1
2025-01-21,내가먼지,테란,7티어,김채이,프로토스,7티어,폴리포이드,승,CK,대회,1
2025-01-21,내가먼지,테란,7티어,김채이,프로토스,7티어,폴리포이드,승,CK,대회,1
2025-01-22,슬돌이,프로토스,3티어,나예리,테란,3티어,버미어,승,CK,대회,1
2025-01-22,김뽀뇨,프로토스,3티어,이유란,저그,3티어,폴리포이드,승,CK,대회,1
2025-01-22,늑대채린,저그,4티어,라미,저그,4티어,폴리포이드,패,CK,대회,1
2025-01-22,늑대채린,저그,4티어,라미,저그,4티어,라데온,패,CK,대회,1
2025-01-22,늑대채린,저그,4티어,우리밍,테란,4티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-22,규리야,테란,5티어,나린,저그,5티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-22,규리야,테란,5티어,링고,프로토스,5티어,라데온,패,스폰(단판),스폰,1
2025-01-22,팥순,프로토스,6티어,이아깽,테란,6티어,폴리포이드,패,스폰(단판),스폰,1
2025-01-22,팥순,프로토스,6티어,밍도릿,저그,6티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-22,팥순,프로토스,6티어,연수,테란,6티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-22,팥순,프로토스,6티어,연수,테란,6티어,라데온,패,스폰(3/2) #2,스폰,1
2025-01-22,내가먼지,테란,7티어,남수댕,프로토스,7티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-22,내가먼지,테란,7티어,엄보리,프로토스,7티어,라데온,승,스폰(단판),스폰,1
2025-01-23,슬돌이,프로토스,3티어,야리,저그,3티어,폴리포이드,승,CK,대회,1
2025-01-23,김뽀뇨,프로토스,3티어,나예리,테란,3티어,폴리포이드,승,CK,대회,1
2025-01-23,김뽀뇨,프로토스,3티어,야리,저그,3티어,라데온,승,CK,대회,1
2025-01-23,늑대채린,저그,4티어,뚜밥,테란,4티어,데자뷰,패,스폰(3/2) #1,스폰,1
2025-01-23,늑대채린,저그,4티어,뚜밥,테란,4티어,폴리포이드,패,스폰(3/2) #2,스폰,1
2025-01-23,늑대채린,저그,4티어,뚜밥,테란,4티어,폴리포이드,승,스폰(단판),스폰,1
2025-01-23,늑대채린,저그,4티어,강덕구,테란,5티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-23,늑대채린,저그,4티어,강덕구,테란,5티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-23,늑대채린,저그,4티어,빵리나,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,1
2025-01-23,늑대채린,저그,4티어,빵리나,프로토스,4티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-23,규리야,테란,5티어,주서리,프로토스,5티어,폴리포이드,패,스폰(3/2) #1,스폰,1
2025-01-23,규리야,테란,5티어,주서리,프로토스,5티어,데자뷰,승,스폰(3/2) #2,스폰,1
2025-01-23,규리야,테란,5티어,주서리,프로토스,5티어,버미어,승,스폰(3/2) #3,스폰,1
2025-01-23,내가먼지,테란,7티어,짱다,프로토스,7티어,라데온,승,스폰(3/2) #1,스폰,1
2025-01-23,내가먼지,테란,7티어,짱다,프로토스,7티어,라데온,승,스폰(3/2) #2,스폰,1
2025-01-23,내가먼지,테란,7티어,효짱,프로토스,7티어,라데온,승,스폰(3/2) #1,스폰,1
